GEOID20,C000,CNS15,CNS16,CNS17,CNS18
060590219243010,6,0,1,0,0
060590219243011,6,6,0,0,0
060590219243014,164,0,0,17,147
060590219243015,223,0,0,0,26
060590219243016,1303,0,30,0,10
060590219243017,147,0,0,0,0
060590219243018,175,0,93,0,0
060590219243019,125,0,2,0,95
060590219243020,443,0,24,0,0
060590219243032,129,12,0,93,24
060590219243056,702,0,10,9,0
060590219243057,3,0,3,0,0
060590219243058,2,0,2,0,0
060590219243059,2,0,2,0,0
060590219244000,19,0,5,0,0
060590219244001,8,0,0,0,0
060590219244002,4,0,1,0,0
060590219244004,3,0,1,0,0
060590219244005,1,0,1,0,0
060590219244006,64,49,7,0,0
060590219244009,8,0,0,0,0
060590320021000,25,0,0,0,0
060590320021001,129,0,19,0,41
060590320021002,2,0,1,0,0
060590320021005,1,0,0,0,0
060590320021006,4,0,2,0,0
060590320022001,23,0,11,0,0
060590320022002,6,0,6,0,0
060590320022003,16,0,0,0,0
060590320022004,3,0,0,0,0
060590320022005,22,0,2,5,0
060590320022006,5,0,0,0,0
060590320022010,1,0,1,0,0
060590320022011,5,0,0,0,0
060590320022012,4,0,2,0,0
060590320022013,2,0,0,0,0
060590320022014,34,0,4,0,0
060590320023000,11,0,6,0,0
060590320023001,6,0,0,0,0
060590320023003,3,0,0,0,0
060590320023005,14,0,1,0,0
060590320023007,2,0,2,0,0
060590320023008,75,72,0,0,0
060590320023009,6,0,0,0,0
060590320023010,3,0,2,0,0
060590320023011,7,0,3,0,0
060590320024002,39,0,4,1,11
060590320024004,1,0,0,0,0
060590320024005,11,0,11,0,0
060590320024006,8,0,2,0,0
060590320024007,117,0,0,0,18
060590320024008,1,0,1,0,0
060590320024009,2,0,1,0,0
060590320031002,5,0,0,0,0
060590320031003,151,27,11,0,24
060590320031005,225,0,104,9,18
060590320031008,1,0,0,0,0
060590320031009,6,0,0,0,0
060590320032000,7,7,0,0,0
060590320032002,6,0,0,0,0
060590320032003,22,0,0,0,11
060590320032006,4,0,0,0,0
060590320032007,22,0,16,0,5
060590320032008,9,0,2,0,0
060590320032009,40,38,2,0,0
060590320032010,8,0,6,0,0
060590320032011,16,0,8,0,0
060590320032015,4,0,0,0,0
060590320033001,16,0,11,0,0
060590320033002,4,0,4,0,0
060590320033003,7,0,2,0,0
060590320033005,6,0,3,0,0
060590320033006,1,0,1,0,0
060590320033008,4,0,2,0,0
060590320033009,7,0,7,0,0
060590320111010,18,0,0,0,0
060590320111013,49,0,0,0,0
060590320111022,24,0,4,0,0
060590320111027,2,0,0,0,0
060590320111029,2,0,0,0,0
060590320111032,2,0,0,0,0
060590320111033,12,3,6,0,0
060590320111043,13,0,0,0,0
060590320112001,10,0,0,8,0
060590320112007,2,0,2,0,0
060590320112014,10,0,2,0,0
060590320112015,6,0,0,0,0
060590320112016,8,0,0,0,0
060590320112017,4,0,0,0,0
060590320112026,3,0,0,0,0
060590320112027,21,0,12,0,0
060590320121003,105,105,0,0,0
060590320121004,117,116,0,0,0
060590320121005,137,0,137,0,0
060590320121008,4,0,1,0,0
060590320121009,9,0,0,0,0
060590320121010,1,0,0,0,0
060590320121011,52,34,2,0,0
060590320121013,13,0,1,0,0
060590320121016,3,0,0,0,0
060590320121017,2,0,2,0,0
060590320122000,38,0,0,0,0
060590320122002,18,0,18,0,0
060590320122003,4,0,0,0,0
060590320122004,1,0,0,1,0
060590320122005,9,0,1,0,0
060590320122006,8,0,0,0,0
060590320122007,8,0,1,1,0
060590320123000,118,0,11,0,78
060590320123001,30,0,15,0,0
060590320123002,3,0,2,0,0
060590320123003,2,0,2,0,0
060590320123004,8,0,4,0,0
060590320131000,7,0,0,0,5
060590320131001,48,41,0,0,0
060590320131002,2,0,0,0,0
060590320131003,1051,0,674,0,0
060590320131004,28,0,5,0,0
060590320131006,11,0,0,0,0
060590320131007,31,0,30,0,0
060590320131008,14,0,14,0,0
060590320132002,91,0,66,0,0
060590320132003,8,0,0,0,0
060590320132005,110,0,102,0,0
060590320132006,125,0,6,0,75
060590320132007,177,0,85,91,0
060590320132009,15,0,0,0,0
060590320132010,24,0,3,0,0
060590320132012,23,0,15,0,0
060590320132014,14,0,0,0,0
060590320133000,2,0,0,0,0
060590320133001,9,0,1,0,0
060590320133004,22,0,1,0,12
060590320133006,11,0,0,0,0
060590320134001,1334,0,733,0,8
060590320134002,131,0,59,0,0
060590320134003,80,0,13,0,0
060590320134004,126,3,14,8,70
060590320134005,83,0,0,0,37
060590320134007,26,0,8,0,0
060590320134008,52,0,52,0,0
060590320134009,600,2,98,0,0
060590320134010,32,0,5,0,10
060590320134012,34,0,0,0,34
060590320141000,330,0,33,0,149
060590320141001,47,0,43,0,0
060590320141002,638,1,7,0,254
060590320141004,11,0,1,0,0
060590320141005,5,0,1,0,0
060590320141006,73,73,0,0,0
060590320141008,13,0,0,0,0
060590320141010,326,16,1,0,81
060590320141016,1,0,1,0,0
060590320141022,9,0,3,0,0
060590320141023,4,0,4,0,0
060590320141024,1,0,1,0,0
060590320141025,4,0,4,0,0
060590320141029,4,0,1,0,0
060590320142000,2,0,2,0,0
060590320142001,56,0,13,0,0
060590320142003,8,0,2,0,0
060590320143000,16,0,4,0,0
060590320143001,57,0,0,0,11
060590320143002,6,0,2,0,2
060590320143004,315,0,291,0,10
060590320151002,42,41,0,0,0
060590320151003,2,0,2,0,0
060590320151004,7,0,0,0,0
060590320151008,29,0,21,0,0
060590320151009,1,0,1,0,0
060590320151011,42,0,42,0,0
060590320151012,14,0,13,0,0
060590320151013,14,0,3,0,0
060590320152000,359,58,89,3,152
060590320152002,5,0,5,0,0
060590320152003,10,0,10,0,0
060590320152004,92,49,0,2,4
060590320152006,40,0,1,0,18
060590320152008,2,0,0,0,0
060590320153001,18,0,5,0,0
060590320153003,1,0,1,0,0
060590320153005,259,99,13,0,97
060590320153008,29,0,5,0,4
060590320153009,11,0,0,11,0
060590320154000,45,0,37,0,0
060590320154001,388,0,103,0,51
060590320154003,19,0,19,0,0
060590320154004,18,0,1,0,0
060590320154005,38,0,32,0,0
060590320154008,21,0,4,0,0
060590320154009,21,0,21,0,0
060590320201000,4,0,1,0,0
060590320201003,340,224,36,3,0
060590320201004,1,0,0,0,0
060590320201005,3,0,1,0,0
060590320201006,18,0,1,0,0
060590320201008,4,0,0,0,0
060590320201010,21,0,0,0,0
060590320201011,18,0,0,0,0
060590320201012,6,0,0,0,0
060590320201014,2,0,0,0,0
060590320202000,20,0,1,0,0
060590320202001,64,48,1,0,0
060590320202002,3,0,2,0,0
060590320202003,4,0,0,0,0
060590320202005,1,0,0,0,0
060590320202006,3,0,1,0,0
060590320202008,6,2,0,0,0
060590320202010,1,0,0,0,0
060590320202011,1,0,1,0,0
060590320202012,9,0,2,0,0
060590320202013,3,0,3,0,0
060590320203000,18,0,12,0,0
060590320203002,12,0,1,0,0
060590320203003,91,0,0,0,0
060590320203005,3,0,1,0,0
060590320203006,298,4,3,0,52
060590320221000,553,68,273,0,0
060590320221003,6,0,6,0,0
060590320221008,9,0,0,0,0
060590320221009,3,0,0,0,0
060590320221011,13,0,6,0,0
060590320221012,22,0,0,8,0
060590320221013,3,0,1,0,0
060590320221017,1,0,0,0,0
060590320221018,2,0,2,0,0
060590320222002,206,0,0,0,0
060590320222003,3135,26,3009,0,4
060590320222006,3,0,3,0,0
060590320222008,1,0,1,0,0
060590320222009,2,0,2,0,0
060590320222010,231,13,83,0,34
060590320222012,1786,12,19,0,401
060590320222013,125,0,36,0,49
060590320222014,37,6,6,0,0
060590320222016,1,0,1,0,0
060590320222020,205,0,5,0,73
060590320222023,1,0,0,0,0
060590320222024,5,0,0,0,0
060590320223000,10,0,0,0,0
060590320223001,5,0,0,0,0
060590320223002,11,0,0,0,0
060590320223004,2,0,0,0,0
060590320223005,128,0,0,119,9
060590320223006,15,0,1,0,0
060590320223008,368,153,0,0,8
060590320223009,31,0,0,0,27
060590320224000,226,0,34,0,52
060590320224001,33,0,19,0,14
060590320224002,117,0,117,0,0
060590320224003,52,0,0,0,0
060590320224004,84,0,0,0,26
060590320224006,24,0,4,0,0
060590320224007,7,0,0,0,0
060590320224008,8,0,0,0,0
060590320224012,1651,1635,0,0,0
060590320224013,470,227,0,0,8
060590320271001,1,0,1,0,0
060590320271003,2,0,2,0,0
060590320271004,6,0,1,0,0
060590320271007,1,0,0,0,0
060590320271009,68,0,9,0,1
060590320271011,9,0,0,0,0
060590320271012,109,24,0,0,0
060590320271013,28,0,0,0,0
060590320271014,35,0,0,0,0
060590320271015,4,0,1,0,0
060590320271016,24,0,14,0,0
060590320271017,4,0,0,0,0
060590320271018,12,0,0,0,0
060590320271019,8,0,3,0,0
060590320272002,31,0,2,0,16
060590320272004,4,0,1,0,0
060590320272005,2,0,2,0,0
060590320272006,13,0,6,0,0
060590320273001,9,0,4,0,0
060590320273002,77,0,9,0,0
060590320281001,10,0,0,0,10
060590320281002,1,0,1,0,0
060590320281003,9,0,0,0,0
060590320281006,10,0,2,0,0
060590320281008,7,0,0,0,0
060590320281009,15,0,7,0,0
060590320282000,114,0,32,0,44
060590320282001,138,1,14,6,0
060590320282002,16,0,0,0,0
060590320282003,543,58,111,0,0
060590320282004,5,0,5,0,0
060590320282005,9,0,9,0,0
060590320282007,1,0,1,0,0
060590320282009,38,0,0,0,32
060590320282010,1296,10,190,0,42
060590320282012,139,0,40,0,0
060590320282013,700,0,162,0,54
060590320282014,4,0,3,0,0
060590320282020,153,0,0,18,52
060590320282021,239,0,3,5,12
060590320282022,278,30,0,1,0
060590320282023,269,42,24,5,1
060590320282025,988,930,0,0,0
060590320291000,4,0,4,0,0
060590320291001,6,0,0,0,0
060590320291004,3,0,0,0,0
060590320291005,18,0,0,0,0
060590320291006,6,0,0,0,0
060590320291007,1,0,0,0,0
060590320292000,10,0,7,0,0
060590320292001,13,0,0,0,0
060590320292003,4,0,1,0,0
060590320292004,3,0,1,0,0
060590320292005,10,0,0,0,0
060590320292007,2,0,0,0,0
060590320293000,2,0,2,0,0
060590320293001,11,0,2,0,0
060590320293002,7,0,1,0,0
060590320293004,2,0,2,0,0
060590320293005,1,0,1,0,0
060590320301000,161,150,2,0,0
060590320301001,14,0,0,0,0
060590320301002,58,38,1,0,0
060590320301003,4,0,3,0,0
060590320301004,9,0,1,0,0
060590320301005,17,0,0,0,0
060590320302000,42,6,3,0,0
060590320302001,8,0,4,2,0
060590320302003,5,0,3,2,0
060590320302004,3,2,1,0,0
060590320302005,3,0,1,0,0
060590320302006,7,0,0,0,0
060590320302007,9,0,1,0,0
060590320302008,15,0,3,3,0
060590320302009,6,0,4,0,0
060590320302010,9,0,0,0,0
060590320302011,21,0,1,0,0
060590320311001,4,0,4,0,0
060590320311002,17,0,0,13,0
060590320311004,2,0,0,0,1
060590320311007,1,0,0,0,0
060590320311008,19,0,0,0,0
060590320311009,5,0,1,0,0
060590320312001,608,4,51,0,171
060590320312003,13,0,6,0,0
060590320312004,3,0,2,0,0
060590320312007,4,0,1,0,0
060590320312008,7,0,4,0,0
060590320312011,12,0,4,4,0
060590320312012,25,0,9,0,0
060590320312013,3,0,0,0,0
060590320321001,44,0,14,9,0
060590320321002,34,0,0,0,0
060590320321003,9,0,0,0,0
060590320321004,10,0,0,0,0
060590320321006,3,0,0,0,0
060590320322000,4,0,1,0,0
060590320322001,1,0,0,0,0
060590320322004,4,0,2,0,0
060590320322005,3,0,0,0,0
060590320322006,137,136,0,0,0
060590320322008,1,0,1,0,0
060590320322009,11,0,0,0,0
060590320322010,1,0,1,0,0
060590320322011,44,0,0,0,38
060590320331000,1,0,0,0,0
060590320331002,3,0,0,0,0
060590320331004,21,0,12,0,0
060590320331005,2,0,1,0,0
060590320332000,2,0,0,0,0
060590320332002,1,0,0,0,0
060590320332004,4,0,2,0,0
060590320333000,4,1,2,0,0
060590320333003,4,0,0,0,0
060590320333005,3,0,3,0,0
060590320333006,2,0,2,0,0
060590320341000,11,0,2,0,0
060590320341001,3,0,0,0,0
060590320341002,48,0,3,0,0
060590320341003,1,0,1,0,0
060590320341005,6,0,2,0,0
060590320341007,2,0,2,0,0
060590320342000,43,0,7,0,0
060590320342001,4,0,0,0,0
060590320342002,4,0,0,0,0
060590320342003,1,0,0,0,0
060590320342004,7,0,1,0,0
060590320342005,3,0,0,0,0
060590320342007,16,0,0,0,0
060590320342008,5,0,0,0,0
060590320342009,26,0,1,0,0
060590320342010,13,0,4,0,0
060590320342011,8,0,1,0,0
060590320342012,6,0,0,0,0
060590320343000,5,0,0,0,0
060590320343001,15,0,9,0,0
060590320343003,2,0,1,0,0
060590320343004,4,0,3,0,0
060590320351000,17,0,0,0,14
060590320351001,1,0,0,0,0
060590320351002,10,0,10,0,0
060590320351003,5,0,3,0,0
060590320351004,1,0,0,0,0
060590320351005,7,0,3,0,0
060590320351006,6,0,0,0,6
060590320351007,11,7,0,0,0
060590320351008,2,0,2,0,0
060590320351009,7,0,0,0,0
060590320352000,225,0,4,28,57
060590320352002,2,0,0,0,0
060590320352003,8,0,0,0,0
060590320352004,6,0,0,0,0
060590320361000,196,1,152,0,0
060590320361002,1,0,0,0,0
060590320361004,109,43,0,63,0
060590320361006,1,0,0,0,0
060590320361007,42,0,11,0,0
060590320362001,8,0,0,0,0
060590320362002,6,0,2,0,0
060590320362003,1,0,0,0,0
060590320362004,101,0,0,0,0
060590320362005,3,0,1,0,0
060590320362008,18,0,1,0,0
060590320362012,7,0,0,0,0
060590320362014,44,14,3,4,0
060590320362015,19,0,0,0,0
060590320362017,1,0,0,0,0
060590320362018,53,49,1,0,0
060590320362020,11,0,11,0,0
060590320362022,18,0,0,0,0
060590320362023,87,63,1,0,20
060590320371000,70,0,3,0,35
060590320371007,12,0,0,0,0
060590320371008,5,0,0,0,0
060590320371009,2,0,2,0,0
060590320371013,1,0,0,0,0
060590320371014,3,0,1,0,0
060590320371018,3,0,3,0,0
060590320371020,2,0,2,0,0
060590320371022,35,0,0,19,0
060590320372000,65,0,10,0,0
060590320372002,3,0,0,0,0
060590320372003,2,0,2,0,0
060590320372004,61,0,0,0,10
060590320372005,7,0,6,0,0
060590320372007,3,0,1,0,0
060590320373000,408,2,19,5,67
060590320373003,3,0,0,0,0
060590320373009,5,0,1,0,0
060590320373012,4,0,3,0,0
060590320381001,23,0,5,0,0
060590320381002,20,0,17,0,0
060590320381003,1,0,0,0,0
060590320381004,35,0,8,0,0
060590320381010,32,7,1,0,0
060590320381011,16,0,1,0,0
060590320382000,21,13,2,0,0
060590320382001,11,0,1,0,0
060590320382002,6,0,0,0,0
060590320382003,6,0,0,0,0
060590320383000,86,0,0,0,16
060590320383001,28,0,0,0,12
060590320383002,26,0,4,0,11
060590320383003,11,0,7,0,0
060590320383004,6,0,4,0,0
060590320383005,153,0,8,27,18
060590320383006,22,0,3,0,0
060590320383007,6,5,0,0,0
060590320383008,2,0,0,0,0
060590320383010,2,0,0,0,0
060590320383011,5,0,2,0,0
060590320383012,392,29,16,7,114
060590320391002,25,1,9,0,0
060590320391003,11,0,2,0,3
060590320391004,3,0,0,0,0
060590320391005,19,0,2,0,0
060590320392001,13,0,1,0,2
060590320392002,11,0,1,0,0
060590320392003,2,0,0,0,0
060590320392006,2,2,0,0,0
060590320392009,6,0,4,0,0
060590320392010,5,0,1,0,0
060590320392011,32,0,0,0,0
060590320392013,12,0,2,0,0
060590320393000,52,51,0,0,0
060590320393002,7,0,0,0,0
060590320393003,14,0,6,0,0
060590320393004,1,0,0,0,0
060590320394000,11,0,0,0,0
060590320394002,2,0,0,0,0
060590320394005,117,64,2,1,30
060590320401002,31,8,1,0,0
060590320401003,3,0,0,0,0
060590320401004,2,0,0,0,0
060590320401005,12,0,5,0,0
060590320401008,14,0,3,0,0
060590320401009,4,0,0,0,0
060590320401010,50,0,1,0,0
060590320401011,3,0,0,0,0
060590320402000,9,0,1,0,0
060590320402001,28,0,21,0,0
060590320402002,46,0,0,0,0
060590320402003,4,0,0,0,0
060590320402004,3,0,0,0,0
060590320411010,5,0,0,0,0
060590320411020,65,0,2,1,42
060590320411023,19,0,3,0,14
060590320411024,14,2,0,0,0
060590320411029,47,0,0,0,0
060590320411040,2,0,1,0,0
060590320411061,2,0,0,0,0
060590320421000,27,0,0,0,0
060590320421001,75,0,5,0,0
060590320421002,25,0,11,0,0
060590320421004,4,0,1,0,0
060590320421005,12,0,2,0,0
060590320421006,20,0,0,0,0
060590320421007,8,0,0,0,7
060590320421008,5,0,5,0,0
060590320421011,6,0,0,0,0
060590320422000,54,48,3,0,0
060590320423000,90,0,3,1,21
060590320423001,15,0,10,0,0
060590320423002,80,0,7,0,44
060590320423003,6,0,1,0,0
060590320423005,7,0,0,0,0
060590320423007,50,8,7,2,0
060590320431000,37,1,2,17,0
060590320431001,54,0,1,0,0
060590320431002,1,0,0,0,0
060590320431003,2,0,0,0,0
060590320431004,3,0,0,0,0
060590320431007,50,0,0,46,0
060590320431008,1,0,1,0,0
060590320431009,4,0,0,0,0
060590320431010,4,0,1,0,0
060590320431012,5,0,0,0,0
060590320431013,3,0,0,0,0
060590320431014,26,0,0,0,18
060590320431015,99,0,0,99,0
060590320432001,28,0,7,0,0
060590320432003,11,0,0,0,0
060590320432004,5,0,0,0,0
060590320432006,8,0,0,0,0
060590320432011,12,0,0,0,11
060590320432012,13,0,0,0,0
060590320441000,76,1,8,0,0
060590320441001,7,0,0,0,0
060590320441002,72,0,3,3,0
060590320441003,2,0,1,0,0
060590320441005,25,0,0,0,0
060590320441006,245,0,0,244,0
060590320441007,30,0,0,13,0
060590320442000,59,0,3,0,0
060590320442001,23,0,0,0,0
060590320442003,7,0,0,0,4
060590320442004,1,0,0,0,0
060590320443000,14,0,4,0,0
060590320443002,56,0,26,7,0
060590320444000,5,0,1,0,0
060590320444001,3,0,0,0,0
060590320444004,2,0,0,0,0
060590320444005,3,0,0,0,0
060590320444006,15,0,0,0,0
060590320444010,1,0,0,0,0
060590320444013,2,0,2,0,0
060590320444014,21,0,0,0,0
060590320444015,2,0,0,0,0
060590320444016,14,0,7,0,0
060590320444018,11,0,0,1,7
060590320451000,23,0,0,0,0
060590320451001,8,0,2,0,0
060590320451005,5,0,0,0,0
060590320451006,2,0,0,0,0
060590320452000,60,30,0,0,0
060590320452001,21,0,0,0,0
060590320452002,21,0,0,0,0
060590320452003,1,0,0,0,0
060590320452004,2,0,0,0,0
060590320452005,1,0,0,0,0
060590320461000,14,0,0,0,0
060590320461005,1,0,0,0,0
060590320462000,24,0,8,0,0
060590320462001,2,0,0,0,0
060590320462002,3,0,0,0,0
060590320462003,2,0,0,0,0
060590320463001,49,2,15,0,0
060590320463002,7,0,0,0,0
060590320463003,35,0,2,0,0
060590320463006,1,0,0,0,0
060590320463009,46,16,4,0,0
060590320464000,23,0,4,4,0
060590320464002,3,0,0,0,0
060590320464005,20,4,2,0,0
060590320464006,1,0,1,0,0
060590320464007,2,0,0,0,0
060590320464008,15,0,12,0,0
060590320471000,8,0,4,0,0
060590320472000,14,0,0,0,0
060590320472001,1,0,0,0,0
060590320473000,1,0,1,0,0
060590320473002,21,0,0,0,19
060590320473003,17,0,0,0,0
060590320473006,437,0,67,0,137
060590320474000,68,0,7,0,0
060590320474002,64,0,13,0,28
060590320474003,128,0,3,0,67
060590320481000,37,0,10,0,0
060590320481001,5,0,0,0,0
060590320481005,4,0,2,0,0
060590320482000,3,0,2,0,0
060590320482003,1,0,0,0,0
060590320482004,2,0,1,0,0
060590320482005,1,0,0,0,0
060590320482006,1,0,0,0,0
060590320482011,11,0,2,0,9
060590320483000,12,5,2,0,0
060590320483002,2,0,2,0,0
060590320484001,17,0,1,0,0
060590320484002,4,0,0,0,0
060590320484003,4,2,0,0,0
060590320484004,4,0,4,0,0
060590320484005,9,0,1,0,0
060590320484006,2,0,1,0,0
060590320484009,15,0,0,0,0
060590320491000,28,0,9,0,12
060590320491001,41,0,0,0,0
060590320491002,27,0,2,0,3
060590320491003,7,0,0,0,0
060590320491005,19,19,0,0,0
060590320492002,4,0,0,0,0
060590320492003,79,62,5,0,0
060590320492008,1,0,1,0,0
060590320492009,8,0,2,0,3
060590320492013,2,0,0,0,0
060590320493000,24,0,0,2,0
060590320493002,3,0,0,0,0
060590320493003,1,0,0,0,0
060590320493004,6,0,1,0,0
060590320493005,1,0,1,0,0
060590320493006,29,0,0,0,0
060590320493007,2,0,0,0,0
060590320493010,3,0,3,0,0
060590320493012,4,0,3,0,0
060590320494000,38,0,1,0,0
060590320494002,19,0,0,0,0
060590320494007,5,0,0,0,0
060590320494009,1,0,0,0,0
060590320494011,10,0,2,0,0
060590320495000,3,0,0,0,0
060590320495001,44,0,3,0,0
060590320495002,148,0,8,0,0
060590320495006,1,0,0,0,0
060590320495011,1,0,0,0,0
060590320501001,451,0,1,0,180
060590320501004,106,0,0,0,106
060590320501008,499,9,140,0,0
060590320501009,194,0,0,0,0
060590320502000,7,0,0,0,0
060590320502001,60,60,0,0,0
060590320502002,1,0,0,0,0
060590320502004,3,0,3,0,0
060590320502005,2,0,2,0,0
060590320502006,2,0,0,0,0
060590320502007,1,0,0,0,0
060590320502009,4,0,1,0,0
060590320502010,3,0,0,0,0
060590320502011,6,0,0,0,0
060590320502012,1,0,0,0,0
060590320502015,2,0,1,0,0
060590320503001,4,0,0,0,0
060590320503003,1,0,1,0,0
060590320503007,7,0,1,0,0
060590320503009,9,9,0,0,0
060590320503010,21,10,0,0,0
060590320503011,1,0,1,0,0
060590320503015,9,0,0,0,0
060590320503017,3,0,1,0,0
060590320503018,4,0,1,0,0
060590320503019,4,0,0,0,0
060590320511000,296,0,296,0,0
060590320511001,1,0,0,0,0
060590320511002,9,0,0,0,0
060590320511006,2,0,1,0,0
060590320511007,1,0,0,0,0
060590320512002,109,0,1,1,32
060590320512004,1,0,0,0,0
060590320512005,3,0,0,0,0
060590320513000,7,0,1,0,0
060590320513001,1,1,0,0,0
060590320513002,32,0,23,0,0
060590320513003,1,0,0,0,0
060590320514000,9,0,7,0,0
060590320514001,8,0,0,0,0
060590320514003,1,0,1,0,0
060590320531000,578,138,21,8,0
060590320531001,286,0,80,1,0
060590320531002,816,0,17,0,11
060590320531003,2,0,0,0,0
060590320531004,114,0,22,0,42
060590320531005,179,66,13,13,22
060590320531007,25,0,0,1,13
060590320531009,266,0,6,0,0
060590320531011,4,0,0,0,0
060590320531015,11,0,0,0,0
060590320531019,314,6,12,0,0
060590320531020,149,0,0,0,0
060590320531022,3083,72,0,0,0
060590320531023,148,0,0,0,0
060590320531024,260,2,12,0,18
060590320531027,2179,23,22,0,0
060590320531028,229,0,0,0,0
060590320531029,10,0,0,0,0
060590320531030,6,0,0,0,0
060590320531031,144,0,0,0,0
060590320531033,321,6,7,0,0
060590320531034,174,0,36,38,0
060590320531035,50,0,13,0,0
060590320531036,3,0,0,0,0
060590320531037,119,66,1,0,0
060590320531039,4,0,2,0,0
060590320531040,2,1,0,0,0
060590320531041,1,0,0,0,1
060590320532000,176,1,3,104,0
060590320532001,2,0,0,0,0
060590320532004,2,0,0,0,0
060590320532006,1,0,0,0,0
060590320533002,8,0,2,0,0
060590320533003,3,0,3,0,0
060590320533006,4,0,0,0,0
060590320533010,4,0,1,0,0
060590320533016,17,2,2,0,0
060590320533017,35,0,2,0,26
060590320534002,5,0,5,0,0
060590320534003,21,0,13,0,0
060590320534004,7,0,0,0,0
060590320534007,3,0,0,0,0
060590320534009,16,0,8,0,0
060590320534011,2,0,1,0,0
060590320541000,173,53,117,0,0
060590320541006,693,10,30,0,182
060590320541007,229,0,62,0,138
060590320541009,251,2,8,10,212
060590320541010,2,0,0,0,0
060590320541015,53,0,5,5,9
060590320541016,199,10,8,0,56
060590320541020,2,0,2,0,0
060590320541021,3,0,0,0,0
060590320541023,8,0,0,0,0
060590320542000,4,0,4,0,0
060590320542001,8,0,2,0,0
060590320543000,121,0,6,0,8
060590320543001,8,0,0,0,0
060590320543003,55,0,0,0,55
060590320544000,107,0,0,0,0
060590320544006,14,0,0,3,0
060590320544009,25,0,0,0,15
060590320544012,24,0,1,0,0
060590320544014,9,0,0,0,0
060590320544015,62,0,4,2,0
060590320551001,295,0,11,0,149
060590320551002,19,0,0,18,0
060590320551003,10,0,0,0,0
060590320552000,4,0,4,0,0
060590320552001,7,0,5,0,0
060590320552002,19,0,7,0,0
060590320552003,8,0,8,0,0
060590320553000,253,232,0,0,0
060590320553002,2,0,2,0,0
060590320553003,1,0,0,0,0
060590320553004,41,0,35,0,0
060590320553010,27,0,0,0,0
060590320553011,3,0,3,0,0
060590320553013,569,14,3,44,108
060590320554000,9,0,0,0,0
060590320554002,6,0,0,0,0
060590320554004,68,55,0,0,0
060590320554005,3,0,0,0,0
060590320554006,2,0,0,0,0
060590320554009,13,0,1,0,0
060590320571001,6,0,0,0,0
060590320571003,43,0,7,0,0
060590320571005,9,0,5,0,0
060590320571006,7,1,1,0,0
060590320571008,251,25,56,0,50
060590320571009,6,0,0,0,0
060590320571010,2,0,0,0,0
060590320571015,1,0,0,0,0
060590320571016,3,0,0,0,0
060590320572000,141,0,0,0,0
060590320572002,116,0,0,0,67
060590320572003,26,0,0,0,0
060590320572004,22,0,3,2,0
060590320572007,79,0,15,15,0
060590320572008,6,6,0,0,0
060590320572009,136,0,0,10,9
060590320572015,16,0,10,0,0
060590320573001,358,2,18,0,85
060590320573002,2,0,0,0,0
060590320573003,8,0,1,0,0
060590320573005,23,0,2,1,0
060590320581000,48,0,6,0,0
060590320581003,6,0,0,0,0
060590320581005,181,163,0,0,0
060590320581007,8,0,2,2,0
060590320581008,6,0,0,0,0
060590320581009,2,0,0,0,0
060590320582002,1,0,1,0,0
060590320582003,10,0,1,0,0
060590320582005,1,0,0,0,0
060590320582006,60,2,12,0,0
060590320582008,17,0,16,0,0
060590320582010,1,0,1,0,0
060590320583001,74,11,26,0,0
060590320591001,4,0,3,0,0
060590320591005,8,0,0,0,0
060590320591009,46,0,2,0,0
060590320591011,2,0,0,2,0
060590320591012,1,0,0,0,0
060590320591014,2,0,0,0,0
060590320592002,9,2,1,0,0
060590320592003,1,0,0,0,0
060590320592005,8,0,1,0,0
060590320592006,2,0,0,0,0
060590320592008,16,0,2,0,0
060590320592010,25,0,3,0,0
060590320592011,6,0,1,0,0
060590320592012,2,0,1,0,0
060590320593000,15,0,1,0,0
060590320593001,2,0,0,0,0
060590320593002,1,0,0,0,0
060590320593003,40,0,0,0,0
060590320593004,2,0,0,0,0
060590320593005,3,0,0,0,0
060590320593006,2,0,0,0,0
060590320594001,83,0,13,0,0
060590320594003,9,0,0,0,0
060590320594004,5,0,0,0,0
060590320594006,14,0,3,0,0
060590320594008,1,0,0,0,0
060590320594009,1,0,0,0,0
060590320594011,4,0,1,0,0
060590320595000,41,0,6,0,0
060590320595001,3,0,1,0,0
060590320595002,1,0,0,0,0
060590320595004,1,0,1,0,0
060590320595005,2,0,0,0,0
060590320595007,3,0,0,0,0
060590320595008,1,0,0,0,0
060590320595009,1,0,0,0,0
060590320595010,4,0,0,0,0
060590320595012,3,0,0,0,0
060590320595013,26,5,21,0,0
060590320611000,30,0,3,0,0
060590320611001,385,0,193,0,0
060590320611002,10,0,0,0,0
060590320611003,16,0,0,0,0
060590320611006,2,0,0,0,0
060590320611007,9,0,0,0,0
060590320612000,140,0,102,0,0
060590320612001,2,0,0,0,0
060590320612006,5,0,0,0,0
060590320612009,261,0,0,0,0
060590320612011,4,0,0,0,0
060590320612013,1,0,0,0,0
060590320612020,1,0,1,0,0
060590320613000,3,0,3,0,0
060590320613002,7,0,0,0,0
060590320613003,1,0,0,0,0
060590320613005,40,0,22,0,0
060590320613008,1,0,0,0,0
060590320613011,8,0,0,0,0
060590320614000,81,0,1,0,0
060590320614001,13,0,1,0,0
060590320614003,56,0,48,0,0
