GEOID20,C000,CNS15,CNS16,CNS17,CNS18
060590750022003,10,0,0,0,10
060590750022004,4,0,0,0,0
060590750022005,1,0,0,0,0
060590750022007,29,0,25,0,0
060590750022008,29,0,0,0,29
060590750022009,24,0,0,0,24
060590750022010,2,0,0,0,0
060590750022011,15,0,0,0,0
060590750022012,1,0,1,0,0
060590750022014,69,0,11,0,21
060590750022016,72,0,0,0,47
060590750022017,56,0,0,0,47
060590750022020,26,0,0,0,0
060590750022021,11,0,0,0,0
060590750022023,2,0,2,0,0
060590750022024,13,0,2,0,0
060590750022025,104,0,0,0,63
060590750022026,58,0,0,0,42
060590750022027,44,0,19,0,15
060590750022028,64,0,0,0,0
060590750022029,35,0,0,0,2
060590750022030,2,0,0,0,0
060590750022031,10548,0,1,19,0
060590750022032,6,0,2,0,0
060590750022033,9,0,0,0,0
060590750022034,2,0,2,0,0
060590750022035,187,0,23,0,71
060590750022036,172,0,0,0,91
060590750023000,93,0,1,0,0
060590750023001,7,0,1,0,0
060590750023002,5,0,0,0,1
060590750023003,8,0,0,0,0
060590750023004,56,56,0,0,0
060590750023005,9,0,0,0,0
060590750023007,11,0,4,0,0
060590750023008,9,0,0,0,0
060590750023010,1,0,1,0,0
060590750023014,4,0,0,0,0
060590750023015,2,0,2,0,0
060590750024000,122,0,109,0,13
060590750024002,33,0,0,0,19
060590750024003,72,0,11,24,8
060590750024004,151,0,0,0,30
060590750024005,82,0,5,0,4
060590750024006,61,4,1,0,26
060590750024007,250,21,159,0,47
060590750024008,23,0,23,0,0
060590750024009,72,0,0,0,15
060590750024010,111,0,0,1,79
060590750024011,49,0,0,0,0
060590750024012,53,0,0,0,0
060590750024013,30,0,0,0,30
060590750024014,5,0,0,0,0
060590750024015,53,0,53,0,0
060590750024019,16,0,1,0,1
060590750024020,30,0,0,0,0
060590750024021,107,107,0,0,0
060590750024022,338,338,0,0,0
060590750024024,22,0,21,0,0
060590750024025,19,0,0,0,0
060590750031000,8,0,0,0,0
060590750031001,48,36,4,0,0
060590750031002,91,0,5,0,72
060590750031004,7,0,0,0,0
060590750031006,32,0,0,0,28
060590750031007,49,0,0,0,35
060590750031008,259,0,6,0,7
060590750031009,73,0,0,0,13
060590750031011,39,0,6,0,0
060590750031012,140,0,0,0,0
060590750032000,100,0,42,0,0
060590750032002,40,0,23,0,0
060590750032003,290,245,1,0,0
060590750032004,1,0,1,0,0
060590750032006,16,0,0,0,0
060590750032007,31,0,31,0,0
060590750032008,2,0,0,0,0
060590750032009,2,0,0,0,0
060590750032010,580,576,0,0,0
060590750032012,143,142,0,0,0
060590750033000,3,0,3,0,0
060590750033001,2,0,2,0,0
060590750033002,5,0,0,0,0
060590750033003,4,0,1,0,3
060590750033004,15,0,3,0,0
060590750033006,13,0,13,0,0
060590750033007,13,8,0,0,0
060590750033008,8,0,1,0,7
060590750041003,5,0,3,0,0
060590750041004,1,0,1,0,0
060590750041005,26,0,0,0,15
060590750041006,17,0,5,0,0
060590750041007,63,0,0,0,62
060590750041008,39,0,7,0,0
060590750041009,23,0,1,0,0
060590750041010,3,0,3,0,0
060590750041011,26,0,9,1,0
060590750041013,55,0,6,0,0
060590750042000,2,0,2,0,0
060590750042002,10,0,0,0,0
060590750042003,34,0,1,0,9
060590750042004,3,0,0,0,0
060590750042005,40,0,0,0,0
060590750042006,16,0,9,0,0
060590750042009,1,0,0,0,0
060590751001002,51,0,33,0,18
060590751001003,149,0,119,0,19
060590751001004,1,0,0,0,0
060590751001006,2,0,2,0,0
060590751001007,10,0,0,0,0
060590751001008,8,0,1,0,0
060590751002000,8,0,8,0,0
060590751002001,1,0,0,0,0
060590751002003,2,0,2,0,0
060590751002004,55,44,4,0,0
060590751002005,2,0,0,0,0
060590751002006,109,0,4,0,104
060590751002007,72,0,23,0,6
060590751003000,2,0,0,0,0
060590751003001,19,0,0,0,0
060590751003002,9,0,9,0,0
060590751003003,1,0,0,0,0
060590751003004,4,0,4,0,0
060590751003006,8,0,0,0,0
060590751003007,8,0,0,0,0
060590751003009,14,0,10,0,0
060590751003010,50,0,3,0,35
060590751003011,449,0,52,0,0
060590751003012,29,0,0,0,25
060590751003013,713,213,17,0,0
060590751003014,59,0,50,0,0
060590751003015,12,0,0,0,12
060590751003016,18,0,0,0,0
060590751003017,17,0,1,0,0
060590751003018,4,0,0,0,0
060590751004000,54,54,0,0,0
060590751004001,3,0,3,0,0
060590751004002,105,0,103,0,0
060590751004003,7,0,5,2,0
060590751004005,3,0,2,0,0
060590751004007,5,0,4,0,0
060590751004008,86,84,0,0,0
060590751004009,146,0,36,3,74
060590752011001,2,0,2,0,0
060590752011002,1,0,1,0,0
060590752011003,1,0,1,0,0
060590752011004,7,0,1,0,0
060590752011005,6,0,6,0,0
060590752011006,35,0,26,0,0
060590752011007,3,0,3,0,0
060590752011009,1,0,0,0,0
060590752011010,5,0,2,0,0
060590752011011,1,0,1,0,0
060590752011013,21,0,0,0,0
060590752011014,10,0,3,0,7
060590752011015,94,0,0,0,0
060590752012000,71,68,3,0,0
060590752012001,4,0,4,0,0
060590752012002,5,0,0,0,0
060590752012003,77,0,15,0,0
060590752012005,1,0,1,0,0
060590752012006,1,0,0,0,0
060590752012007,5,0,1,0,0
060590752012008,4,0,1,0,0
060590752012009,8,0,2,0,6
060590752021002,1079,1079,0,0,0
060590752021003,92,26,49,0,13
060590752021004,3,0,1,0,0
060590752021005,5,0,1,0,0
060590752021007,4,0,1,0,0
060590752021008,87,0,2,0,77
060590752021009,1,0,1,0,0
060590752021010,5,0,0,0,0
060590752021011,7,0,2,0,0
060590752021013,1,0,1,0,0
060590752021014,5,0,0,0,0
060590752021015,3,0,0,0,0
060590752021016,5,0,4,0,0
060590752021017,2,0,2,0,0
060590752022001,1,0,1,0,0
060590752022002,13,0,3,0,0
060590752022003,3,0,0,0,3
060590752022004,15,0,0,0,0
060590752022005,1,0,0,0,0
060590752022006,6,0,2,0,0
060590752022007,7,0,7,0,0
060590752022008,1,0,0,0,0
060590752022010,7,0,4,0,0
060590752022011,5,0,0,0,0
060590752022013,3,0,3,0,0
060590752022015,39,0,0,0,0
060590752022016,10,0,2,0,8
060590753011002,35,0,0,0,0
060590753011008,9,0,0,0,0
060590753011010,1,0,1,0,0
060590753011011,1,0,1,0,0
060590753011013,11,0,5,0,0
060590753011014,1,0,0,0,0
060590753011016,200,0,54,5,67
060590753011018,22,0,0,0,19
060590753012000,6,0,0,0,0
060590753012001,6,0,0,0,0
060590753012002,11,0,0,0,0
060590753012003,13,0,0,0,0
060590753012004,5,0,5,0,0
060590753012005,15,0,8,0,0
060590753012007,2,0,2,0,0
060590753012008,3,0,3,0,0
060590753012011,3,0,0,0,0
060590753012012,22,0,0,0,0
060590753013002,5,0,2,0,0
060590753013003,84,0,2,0,0
060590753013004,1,0,0,0,0
060590753013005,4,0,4,0,0
060590753013006,17,0,17,0,0
060590753013007,1,0,0,0,0
060590753013008,6,0,0,0,0
060590753013013,15,0,0,0,0
060590753013014,20,0,1,0,0
060590753013015,3,0,3,0,0
060590753013016,2,0,2,0,0
060590753021001,2,0,0,0,0
060590753021003,9,0,0,0,0
060590753021004,6,0,0,0,0
060590753021005,1,0,0,0,0
060590753021006,6,0,6,0,0
060590753021010,3,0,3,0,0
060590753021011,34,0,0,34,0
060590753021012,16,0,0,0,0
060590753021013,10,0,7,0,0
060590753021014,2,0,0,0,0
060590753022000,106,106,0,0,0
060590753022001,3,0,3,0,0
060590753022004,1,0,1,0,0
060590753022005,2,0,2,0,0
060590753022006,1,0,1,0,0
060590753022007,1,0,1,0,0
060590753022012,1,0,1,0,0
060590753022013,616,0,242,0,139
060590753022014,126,77,5,0,19
060590753022017,1,0,1,0,0
060590753022018,25,0,2,0,0
060590753022020,1,0,1,0,0
060590753022022,14,0,0,0,9
060590753022023,51,0,37,0,0
060590753022024,393,0,19,0,77
060590753031001,605,193,0,0,0
060590753031007,198,20,134,0,0
060590753031008,84,0,50,0,7
060590753031009,456,0,89,48,0
060590753032005,2,0,0,0,0
060590753032006,3,0,0,0,0
060590753032007,2,0,0,0,0
060590753032008,1,0,0,0,0
060590753032009,3,0,0,0,0
060590753032010,3,0,0,0,0
060590753032011,456,0,136,0,7
060590753032013,5,0,0,0,0
060590753032014,5,0,1,0,0
060590753032015,3,0,0,0,0
060590753033000,3,0,0,0,0
060590753033002,13,0,0,0,0
060590753033003,1,0,0,0,0
060590753033004,1,0,0,0,0
060590753033005,11,0,8,0,0
060590753033006,19,0,0,0,0
060590753033007,14,0,0,14,0
060590753033008,6,0,2,0,0
060590753033009,1,0,1,0,0
060590753033014,1,0,1,0,0
060590754011000,3,0,0,3,0
060590754011001,9,0,5,0,0
060590754011003,1,0,1,0,0
060590754011004,1,0,0,0,0
060590754011007,1,0,0,0,0
060590754011008,7,0,7,0,0
060590754011012,10,0,0,0,0
060590754011013,1,0,1,0,0
060590754011015,5,0,5,0,0
060590754011017,2,0,2,0,0
060590754011018,3,0,0,0,0
060590754011019,3,0,0,0,0
060590754011020,1,0,0,0,0
060590754012002,5,2,1,0,0
060590754012003,36,0,8,0,0
060590754012005,11,0,0,0,0
060590754012006,1,0,1,0,0
060590754012007,5,0,3,0,0
060590754012008,1,0,0,0,0
060590754012009,1,0,0,0,0
060590754012010,15,0,0,0,13
060590754012012,202,0,27,0,91
060590754031000,665,0,2,0,282
060590754031001,2,0,0,0,0
060590754031003,77,0,34,0,0
060590754031004,68,0,24,0,0
060590754031005,3,3,0,0,0
060590754031006,25,10,2,0,0
060590754031008,9,0,0,0,0
060590754031009,10,0,8,0,0
060590754032000,228,0,0,0,17
060590754032001,393,0,103,23,80
060590754032002,2,0,2,0,0
060590754032003,6,0,2,0,1
060590754032005,9,0,0,0,0
060590754032006,9,0,2,0,0
060590754032007,2,0,0,0,0
060590754033000,298,0,15,0,51
060590754033001,13,0,4,0,0
060590754033002,212,6,91,1,0
060590754033004,16,0,4,0,0
060590754033005,637,30,222,0,0
060590754033007,4,0,4,0,0
060590754033008,2,0,2,0,0
060590754033009,133,0,32,0,22
060590754033011,3633,4,341,1,24
060590754033012,213,0,55,0,0
060590754033014,1485,0,135,0,0
060590754033016,223,0,223,0,0
060590754033017,649,71,92,0,0
060590754033018,2416,2216,132,0,0
060590754033019,63,0,7,0,9
060590754033021,27,0,0,0,2
060590754033022,13,0,0,0,13
060590754033023,150,0,48,0,98
060590754033024,134,0,0,0,0
060590754033028,549,0,146,0,4
060590754033029,1217,7,446,0,0
060590754034000,41,0,15,0,0
060590754034001,27,0,21,0,0
060590754034003,5,0,0,0,0
060590754034004,5,0,0,0,0
060590754034005,3,0,0,0,0
060590754034006,1,0,1,0,0
060590754034007,3,0,2,0,0
060590754034008,5,0,3,0,0
060590754034009,5,0,4,0,0
060590754034010,2,0,2,0,0
060590754041000,298,0,10,0,45
060590754041004,2,0,0,0,0
060590754041005,11,0,0,0,0
060590754041006,9,0,2,0,0
060590754042002,6,0,0,0,0
060590754042003,96,0,0,0,0
060590754042004,1,0,1,0,0
060590754042008,103,0,0,0,21
060590754042009,5,0,1,0,2
060590754042010,2,0,2,0,0
060590754042011,8,0,0,0,8
060590754042012,3,0,3,0,0
060590754043000,160,92,1,0,0
060590754043001,89,0,18,0,0
060590754043002,85,72,2,0,3
060590754043003,295,4,157,0,13
060590754043004,6,0,2,0,0
060590754043006,42,0,0,0,0
060590754043008,7,0,2,0,0
060590754044000,289,0,1,0,0
060590754044001,30,0,3,0,0
060590754044002,76,3,8,0,0
060590754051000,47,0,40,0,0
060590754051001,151,96,32,0,0
060590754051004,18,0,10,0,0
060590754051005,2,0,2,0,0
060590754051007,3,0,0,3,0
060590754051008,46,0,0,0,34
060590754051009,567,80,230,1,11
060590754051011,117,0,41,0,0
060590754052000,103,0,14,0,14
060590754052001,422,7,257,0,0
060590754052003,382,0,49,35,115
060590754052004,9,0,0,0,0
060590754052005,54,0,15,0,22
060590755041000,1000,0,337,4,125
060590755041001,329,0,6,1,268
060590755041002,41,0,4,0,0
060590755041003,12,0,3,0,0
060590755041004,4,0,0,0,0
060590755041006,3,0,0,0,0
060590755041007,1,0,0,0,0
060590755041008,4,0,0,0,0
060590755041010,2,0,1,0,0
060590755041011,4,0,4,0,0
060590755041013,482,0,44,0,0
060590755041014,381,59,38,0,23
060590755041017,11,0,0,0,0
060590755041018,7,0,1,0,0
060590755041019,1,0,1,0,0
060590755041020,296,0,44,0,0
060590755041022,1959,0,352,55,192
060590755042000,343,6,69,0,131
060590755042001,8,0,0,0,0
060590755042002,7,0,6,0,0
060590755042004,14,0,12,0,0
060590755042005,24,0,11,0,0
060590755042006,2,2,0,0,0
060590755042008,3,0,0,0,0
060590755042009,13,0,0,0,0
060590755042010,1,0,0,0,0
060590755042011,85,0,16,0,4
060590755042012,2,0,2,0,0
060590755042013,1,0,0,0,1
060590755042014,170,86,0,0,0
060590755042015,1,0,0,1,0
060590755051000,497,16,7,189,57
060590755051002,303,3,18,0,34
060590755051003,393,0,38,0,0
060590755051004,539,11,77,0,140
060590755051005,128,0,0,0,0
060590755051008,601,0,0,0,35
060590755051009,95,0,0,0,65
060590755051010,1,0,1,0,0
060590755051011,198,13,0,0,150
060590755051012,224,13,5,2,24
060590755051013,8,0,0,0,0
060590755051014,11,0,0,0,0
060590755051015,2,0,1,0,0
060590755051016,229,0,42,10,133
060590755051017,9,0,0,0,0
060590755052000,191,0,76,4,17
060590755052001,115,0,24,0,5
060590755052002,870,866,4,0,0
060590755052003,33,0,20,0,0
060590755052004,150,0,0,27,0
060590755052005,9,0,0,0,0
060590755052006,35,19,1,0,0
060590755052009,6,6,0,0,0
060590755052010,1,0,0,0,0
060590755052014,31,0,0,0,0
060590755052015,195,0,146,6,0
060590755052016,59,0,11,0,35
060590755052017,98,0,0,1,58
060590755053000,97,0,53,0,40
060590755053001,47,0,0,0,47
060590755053002,157,0,70,0,0
060590755053003,455,11,298,0,0
060590755053004,224,11,16,0,0
060590755053007,8,0,0,0,0
060590755053008,82,0,7,0,0
060590755053009,270,0,270,0,0
060590755053012,25,0,6,1,0
060590755053013,77,0,55,0,0
060590755053014,67,0,56,0,0
060590755053015,2,0,1,0,0
060590755053016,24,0,12,0,0
060590755053017,139,6,30,0,0
060590755053018,1,0,0,0,0
060590755053019,259,3,5,0,0
060590755053020,129,0,2,0,0
060590755053021,174,0,0,0,0
060590755053022,91,0,0,0,0
060590755053023,205,0,63,0,0
060590755053024,65,0,11,0,54
060590755053025,109,0,0,14,88
060590755053026,28,0,0,0,0
060590755053027,24,0,7,0,0
060590755053028,7,0,3,0,0
060590755053029,12,0,12,0,0
060590755053030,64,0,0,0,0
060590755053032,177,0,11,0,31
060590755053034,125,0,124,0,0
060590755053035,17,0,7,0,0
060590755053036,110,0,99,0,0
060590755061001,13,0,3,0,0
060590755061002,90,0,1,0,0
060590755061003,31,0,0,0,0
060590755061005,6,0,1,0,0
060590755061006,2,0,0,0,0
060590755061009,11,0,1,0,0
060590755061010,13,0,0,0,0
060590755061013,1,0,1,0,0
060590755061014,5,0,1,0,0
060590755061016,2,0,2,0,0
060590755062000,68,0,11,0,0
060590755062001,300,0,40,0,123
060590755062002,57,34,7,0,0
060590755062004,2,0,0,0,0
060590755062005,138,50,58,0,0
060590755062006,42,30,11,0,0
060590755063000,23,0,3,7,3
060590755063002,1,0,1,0,0
060590755063003,310,0,185,0,67
060590755063005,190,0,42,0,64
060590755063006,8,0,3,0,0
060590755071000,8,0,8,0,0
060590755071001,185,50,4,0,52
060590755071003,6,0,2,0,0
060590755071004,92,92,0,0,0
060590755071005,2,0,0,0,0
060590755071006,2,0,2,0,0
060590755071007,15,0,0,0,0
060590755071008,3,0,3,0,0
060590755071009,96,0,0,0,0
060590755071010,2,0,0,0,0
060590755072000,853,0,13,0,123
060590755072001,22,0,0,0,22
060590755073000,254,32,170,0,14
060590755073002,48,0,1,0,6
060590755073003,280,197,0,0,45
060590755073004,129,0,25,0,58
060590755073005,270,218,5,0,0
060590755073008,1,0,1,0,0
060590755073010,115,0,0,0,54
060590755121000,74,0,12,0,17
060590755122001,2,0,2,0,0
060590755122002,1,0,1,0,0
060590755122003,3,0,3,0,0
060590755122004,25,0,1,1,23
060590755122005,132,0,5,0,32
060590755122007,3,0,3,0,0
060590755122008,91,65,13,0,0
060590755122014,2,0,0,0,0
060590755122015,2,0,2,0,0
060590755131001,28,0,0,0,28
060590755131002,133,34,36,0,0
060590755131004,2,0,2,0,0
060590755132000,22,0,10,4,6
060590755132002,5,0,5,0,0
060590755132003,12,0,4,0,0
060590755141001,161,2,11,0,123
060590755141002,6,0,5,0,0
060590755141003,27,8,6,0,0
060590755141004,2,0,2,0,0
060590755141005,19,0,0,0,0
060590755141008,80,0,19,0,11
060590755141011,29,0,0,0,24
060590755141013,42,0,0,0,10
060590755142001,6,0,3,0,0
060590755142002,2,0,0,0,0
060590755161000,216,0,0,0,115
060590755161001,1328,9,0,0,0
060590755161002,584,0,4,2,0
060590755161003,1104,5,58,11,534
060590755161004,40,0,0,0,0
060590755161005,3,0,0,0,0
060590755161006,132,6,2,0,0
060590755161007,324,0,57,0,0
060590755161008,13,0,2,0,0
060590755162000,2368,0,11,0,5
060590755162001,694,0,87,14,400
060590755163001,81,0,0,0,0
060590755163004,3,0,3,0,0
060590755163006,451,0,0,0,0
060590755163007,1,0,0,0,0
060590755163008,1,0,0,0,0
060590755163009,540,55,0,0,13
060590755163010,165,0,0,0,0
060590755163011,31,0,0,31,0
060590755163014,764,0,23,0,137
060590755163015,1617,3,156,0,0
060590755163017,680,2,84,0,26
060590755163018,1536,0,195,0,0
060590755164000,289,0,15,8,0
060590755164001,158,0,0,0,0
060590755165000,362,0,0,0,63
060590755165001,59,0,0,0,0
060590755165002,28,0,0,0,0
060590755165003,11,0,0,0,0
060590755165004,294,0,23,0,0
060590755165005,763,18,11,0,100
060590755165007,56,0,0,0,0
060590755166002,811,18,85,0,0
060590755166003,28,0,0,0,28
060590755166004,731,0,2,0,13
060590755166005,55,0,2,2,40
060590755166006,173,0,0,0,0
060590755166007,426,0,0,0,0
060590755166008,205,6,1,0,0
060590755166009,255,0,0,0,0
060590755166012,1526,0,9,0,0
060590755166013,700,7,44,17,56
060590755166014,494,0,0,0,0
060590755166015,770,0,36,7,0
060590755166016,220,0,0,0,0
060590755166017,19,0,0,0,0
060590755166018,365,0,0,0,8
060590755166019,761,0,6,0,0
060590755166020,771,0,6,0,0
060590755166021,153,0,0,0,0
060590755166022,488,0,0,0,0
060590755166023,1636,0,34,23,36
060590755166024,198,0,0,0,0
060590755166025,14,0,0,0,0
060590755166030,673,0,0,0,20
060590755166031,1744,0,21,0,0
060590755166032,207,0,0,1,0
060590755166033,693,15,0,0,117
060590755166034,1107,0,989,0,0
060590755166035,5587,0,0,0,88
060590755166036,424,0,0,0,16
060590755166037,144,8,0,0,0
060590755166038,767,0,117,0,0
060590755166039,107,2,0,0,0
060590755166040,294,0,0,0,0
060590755166041,612,0,3,0,0
060590755166042,1143,0,0,0,0
060590755166043,344,0,0,0,0
060590755166044,713,0,0,0,0
060590755166045,3017,19,59,5,131
060590755166046,51,0,0,0,0
060590755166047,1117,0,0,0,0
060590755166048,424,0,0,0,0
060590755166049,744,11,2,0,0
060590755166050,1886,0,52,314,0
060590755166051,257,4,4,3,4
060590755166052,1,0,0,0,0
060590755166053,7,0,0,0,0
060590755166054,3777,38,57,55,53
060590755166055,813,0,10,0,0
060590755166059,1389,39,14,213,0
060590755166060,666,76,0,0,0
060590755166061,332,0,0,0,0
060590755166062,916,0,12,0,0
060590755166063,1415,0,22,12,280
060590755166064,819,29,59,53,60
060590755166068,31,0,0,0,0
060590755166069,2751,49,384,1,0
060590755166070,1211,87,39,16,132
060590755166074,2160,0,30,0,31
060590755166075,4118,0,62,116,107
060590755166076,1689,0,41,3,0
060590755166079,21,0,0,0,0
060590755166080,913,1,0,15,0
060590755166081,388,3,0,0,0
060590755166082,1316,101,337,0,0
060590755166084,993,4,29,0,0
060590755166085,85,0,0,0,0
060590755166087,1944,2,8,0,55
060590755166088,1268,0,1,0,84
060590755166089,163,0,4,0,0
060590755166090,106,1,1,0,0
060590755166091,5,0,0,0,0
060590755166092,1368,0,259,0,29
060590755166093,1170,0,31,0,17
060590755166094,897,0,131,0,44
060590755166095,238,0,16,0,0
060590755166096,331,23,173,0,0
060590755166097,3314,0,15,1,265
060590755166101,3,0,0,0,0
060590755171000,241,0,9,0,4
060590755171001,1,0,1,0,0
060590755171002,5,0,5,0,0
060590755171003,5,0,2,0,0
060590755171004,8,0,0,0,8
060590755171005,167,158,9,0,0
060590755171008,326,33,0,0,14
060590755171009,122,0,0,0,114
060590755171010,190,0,0,0,0
060590755171011,1554,0,0,0,0
060590755171012,2641,9,5,1,22
060590755171013,72,0,0,7,0
060590755171014,1972,0,136,0,14
060590755171015,211,0,0,0,0
060590755171016,543,141,0,0,0
060590755171017,6317,0,27,0,0
060590755172000,55,0,46,0,0
060590755172001,39,0,3,0,2
060590755172002,3,0,3,0,0
060590755172003,1,0,1,0,0
060590755173000,734,0,576,0,54
060590755173001,180,23,29,0,26
060590755181000,319,0,0,0,10
060590755181004,3,0,0,0,0
060590755181006,70,7,2,0,0
060590755182001,14,0,0,0,10
060590755182003,27,0,8,0,0
060590755182004,3,0,2,0,0
060590755182008,20,0,7,0,0
060590755183001,535,0,15,0,23
060590755183002,6,0,3,0,0
060590755183003,3,0,1,0,0
060590755183005,3,0,0,0,0
060590755183006,1,1,0,0,0
060590755183007,8,0,2,0,0
060590755183009,1,0,0,0,0
060590755183010,1,0,1,0,0
060590755183011,17,0,6,0,5
060590755183012,1037,0,21,9,119
060590755183013,559,15,0,59,255
060590755183014,967,0,0,0,395
060590755183016,2,0,0,0,0
060590755184001,6,0,2,0,0
060590755184004,6,0,2,0,0
060590755184008,34,0,2,0,0
060590755184009,2,0,2,0,0
060590755184011,3,0,0,0,0
060590755184012,3,0,0,0,0
060590755184014,3,0,0,0,0
060590755184020,56,0,8,0,8
060590755184021,2,0,2,0,0
060590755184022,7,0,2,0,0
060590755184024,2,0,0,0,0
060590755184027,1,0,0,0,0
060590755184029,2,0,0,0,0
060590755185001,87,0,27,8,0
060590755185002,316,0,86,14,120
060590755185003,261,25,10,2,0
060590755185004,1,0,0,0,0
060590755185006,7,0,7,0,0
060590755185009,9,0,0,0,0
060590755185011,6,0,0,0,5
060590755185012,4,0,2,0,0
060590755185013,4,0,4,0,0
060590755185014,2,0,2,0,0
060590755185016,3,0,0,0,0
060590755185021,13,0,2,0,0
060590755185023,223,15,33,0,0
060590755185024,720,0,128,0,29
060590755185025,135,0,0,135,0
060590755185026,15,0,6,0,6
060590755185029,1,0,1,0,0
060590755185032,2,0,2,0,0
060590755185035,4,0,0,0,0
060590755185041,3,2,0,0,0
060590755185042,3,0,0,0,0
060590755185045,2,0,0,0,0
060590755185046,3,0,0,0,0
060590755185049,16,0,12,0,0
060590755185050,1,0,1,0,0
060590755185052,113,0,0,0,0
060590756031000,3,0,0,0,0
060590756031001,7,0,0,1,0
060590756031006,8,0,0,7,0
060590756031007,188,87,72,0,19
060590756032003,10,0,1,0,0
060590756032004,38,4,0,0,0
060590756032006,1,0,0,0,0
060590756032007,51,0,0,0,0
060590756032009,11,0,8,0,0
060590756032011,2,0,2,0,0
060590756033000,7,0,1,0,0
060590756033001,216,0,0,0,35
060590756033002,16,0,0,0,7
060590756033004,3,0,0,0,0
060590756033005,12,0,3,0,0
060590756033006,2,0,2,0,0
060590756041000,46,0,10,0,0
060590756041001,2,0,0,0,0
060590756041002,2,0,0,0,0
060590756041003,3,0,0,0,0
060590756041005,3,0,2,0,0
060590756041006,2,0,2,0,0
060590756042000,35,31,1,0,0
060590756042001,3,0,1,0,0
060590756042002,7,0,2,3,0
060590756042007,52,0,29,0,0
060590756042009,7,0,3,0,0
060590756042011,21,0,0,0,0
060590756043000,16,1,1,0,0
060590756043001,2,0,0,0,0
060590756043002,3,0,2,0,0
060590756043004,8,0,0,0,0
060590756043007,59,42,2,0,0
060590756043008,4,0,0,0,0
060590756044001,303,31,25,0,156
060590756044002,17,0,0,0,13
060590756044003,25,0,5,0,0
060590756044006,111,0,0,0,91
060590756044007,1,0,1,0,0
060590756044008,2,0,1,0,0
060590756044009,6,0,0,0,0
060590756045000,5,0,3,0,0
060590756045001,1,0,1,0,0
060590756045002,8,0,4,0,0
060590756045004,4,0,2,0,0
060590756046000,9,0,1,0,0
060590756046001,53,0,0,0,0
060590756046002,9,0,0,1,0
060590756046008,6,0,0,0,0
060590756046010,11,0,0,0,0
060590756046011,16,0,0,0,0
060590756046016,2,0,2,0,0
060590756046017,1,0,1,0,0
060590756051000,6,0,3,0,0
060590756051004,6,0,5,0,0
060590756051005,4,0,0,0,0
060590756051006,3,0,0,0,0
060590756051008,2,0,0,0,0
060590756051009,28,0,0,0,0
060590756052001,8,0,0,0,0
060590756052005,3,2,0,0,0
060590756052006,12,0,1,0,0
060590756052010,13,0,12,0,0
060590756052012,4,0,0,0,0
060590756052015,1,0,0,0,0
060590756052016,4,0,0,0,0
060590756053000,1,0,0,0,0
060590756053001,30,0,11,0,0
060590756053002,27,0,19,0,0
060590756053003,7,0,0,0,0
060590756053004,6,0,1,0,0
060590756053005,1,0,0,0,0
060590756053007,6,0,5,0,0
060590756053008,28,0,20,0,0
060590756053009,13,0,0,0,0
060590756053010,8,0,0,0,0
060590756054000,171,0,13,0,27
060590756054001,141,14,12,0,0
060590756054005,2,0,2,0,0
060590756055000,8,0,0,0,0
060590756055001,38,31,0,0,0
060590756055002,1,0,1,0,0
060590756055004,9,0,0,0,0
060590756055009,1,0,0,0,0
060590756055010,21,2,0,0,0
060590756055012,8,0,1,0,0
060590756061001,8,0,2,0,0
060590756061002,4,0,0,0,0
060590756061003,18,0,18,0,0
060590756061004,12,0,1,0,0
060590756061005,18,0,0,0,0
060590756061006,31,9,4,0,0
060590756061008,3,0,1,0,0
060590756061009,4,0,0,0,0
060590756061010,1,0,1,0,0
060590756061011,2,0,0,0,0
060590756062001,50,41,2,0,0
060590756062003,21,0,3,0,16
060590756062004,7,7,0,0,0
060590756062006,7,0,2,0,0
060590756062007,4,0,0,0,0
060590756062009,106,0,0,0,0
060590756063000,2,0,2,0,0
060590756063001,30,0,0,0,25
060590756063002,5,0,0,0,0
060590756063004,6,0,0,0,0
060590756063007,11,0,3,0,0
060590756063009,15,0,1,11,0
060590756063010,23,0,2,0,0
060590756063011,1,0,0,0,0
060590756063012,12,1,0,0,0
060590756063013,1,0,1,0,0
060590756063014,6,0,0,0,0
060590756064000,239,138,13,0,0
060590756064001,113,0,2,0,0
060590756064003,8,0,1,0,0
060590756065000,30,0,4,0,0
060590756065001,13,0,0,0,0
060590756065002,4,0,2,0,0
060590756065004,59,57,0,0,0
060590756065005,1,0,0,0,0
060590756065006,5,0,5,0,0
060590756065007,1,0,1,0,0
060590756071000,16,0,0,2,0
060590756071001,3,0,1,0,0
060590756071002,4,0,4,0,0
060590756072001,4,0,2,0,0
060590756072002,7,0,2,0,0
060590756072009,23,10,5,0,0
060590756072010,5,0,2,0,0
060590756072014,16,0,3,0,0
060590756072015,2,0,0,0,0
060590756073000,75,0,0,75,0
060590756073002,16,0,0,0,13
060590756073003,3,0,0,0,0
060590756073004,10,0,2,0,8
060590756073007,13,0,1,0,12
060590756073008,1,0,0,0,0
060590756073009,8,0,6,0,0
060590756073010,2,0,2,0,0
060590756074000,130,79,2,5,9
060590756074001,7,0,1,0,0
060590756074002,6,0,0,0,5
060590756075000,166,0,0,0,165
060590756075001,5,0,0,0,0
060590756075003,9,0,1,0,0
060590756075004,1,0,0,0,0
060590756075005,390,0,54,0,53
060590757011000,11,0,0,1,0
060590757011001,16,0,0,0,0
