GEOID20,C000,CNS15,CNS16,CNS17,CNS18
060590626571004,2,0,0,0,0
060590626571005,19,0,5,0,0
060590626571006,1,0,0,0,0
060590626572002,366,0,3,16,295
060590626572006,34,4,11,0,0
060590626572008,1,0,1,0,0
060590626572009,8,1,0,0,0
060590626572011,2,0,0,0,0
060590626572012,4,0,4,0,0
060590626572014,7,0,7,0,0
060590626581000,259,0,6,1,19
060590626581001,2,0,0,0,0
060590626581003,1,0,0,0,0
060590626581006,4,0,0,0,0
060590626581008,21,0,7,0,0
060590626581009,1,0,0,0,0
060590626581010,5,0,0,0,0
060590626581011,5,0,0,0,0
060590626582000,2,0,1,0,0
060590626582001,1,0,0,0,0
060590626582003,6,0,0,0,0
060590626582004,101,0,34,0,0
060590626582006,4,0,4,0,0
060590626582007,1,0,0,0,0
060590626582008,4,0,0,0,0
060590626582010,2,0,0,0,0
060590626582011,150,136,8,0,0
060590626582012,4,0,0,0,0
060590626583005,1,0,0,0,0
060590626583006,3,0,0,0,0
060590626583009,73,39,2,0,0
060590626583011,3,0,0,0,0
060590626583013,1,0,0,0,0
060590626583014,1,0,0,0,0
060590626583016,2,0,0,0,0
060590626583017,14,0,0,10,0
060590626583023,4,0,4,0,0
060590626583024,4,0,0,0,0
060590627011000,3,0,0,0,0
060590627011003,4,0,0,0,0
060590627011007,1,0,0,0,0
060590627011009,1,0,0,0,0
060590627011014,70,0,0,0,0
060590627011016,1,0,0,0,0
060590627011017,24,0,0,0,0
060590627011020,2,0,0,0,0
060590627011021,3,0,0,0,0
060590627011023,206,0,38,112,0
060590627011032,21,0,0,0,0
060590627011033,5,0,0,0,0
060590627011034,1,0,0,0,0
060590627011035,5,0,0,0,0
060590627011038,179,6,65,33,0
060590627011039,1,0,0,0,0
060590627012001,41,0,0,0,41
060590627012002,75,0,0,0,35
060590627012003,161,0,1,0,120
060590627012004,5,0,0,0,0
060590627012005,130,8,10,0,43
060590627012006,100,5,4,0,74
060590627012008,28,0,0,28,0
060590627012009,123,1,0,0,85
060590627012010,2,0,0,0,0
060590627012011,1,0,0,0,0
060590627012013,6,0,2,0,0
060590627012014,29,0,0,0,0
060590627012017,48,0,16,0,10
060590627012019,2,0,0,0,0
060590627012021,1,0,0,0,0
060590627012023,1,0,0,0,0
060590627012028,1,0,0,0,0
060590627012030,1,0,0,0,0
060590627012031,2,2,0,0,0
060590627021001,63,0,2,0,4
060590627021002,20,0,0,0,0
060590627021005,54,0,5,3,0
060590627021006,10,0,0,0,0
060590627021007,25,0,4,11,0
060590627021008,50,0,0,0,50
060590627021009,17,0,0,0,0
060590627021010,8,0,0,0,0
060590627021012,3,0,0,0,0
060590627021013,4,0,0,0,0
060590627021015,3,0,0,0,0
060590627021016,1,0,0,0,0
060590627021017,3,0,3,0,0
060590627021019,1,0,0,0,0
060590627021023,36,8,19,0,0
060590627022000,37,0,0,0,0
060590627022001,2,0,0,0,0
060590627022002,3,0,0,0,0
060590627022005,1,0,0,0,0
060590627022008,4,0,0,0,0
060590627023000,2,0,0,0,0
060590627023001,19,0,4,0,0
060590627023002,50,0,0,0,6
060590627023004,5,0,0,0,0
060590627023007,1,0,0,0,0
060590627023008,1,0,0,0,0
060590627023009,1,0,0,0,0
060590627023010,11,0,1,0,0
060590627023012,1,0,0,0,0
060590627023013,1,0,0,0,0
060590627023014,5,4,0,0,0
060590627023016,2,0,0,0,0
060590627023018,5,0,4,0,0
060590627023020,41,0,0,0,0
060590627023021,62,0,0,0,56
060590627023022,599,2,19,55,155
060590627023023,18,0,0,1,0
060590627024000,2,0,0,0,0
060590627024001,2,0,0,0,0
060590627024002,2,0,0,0,0
060590627024004,2,0,1,0,0
060590627024007,3,0,0,0,0
060590627024008,2,0,0,0,0
060590627024009,137,0,0,1,71
060590627024010,58,0,0,0,0
060590627024011,170,0,162,0,0
060590627025001,88,0,2,0,19
060590627025003,42,0,0,0,20
060590627025004,1,0,0,0,0
060590627025006,1,0,0,0,0
060590627025007,2,0,0,0,0
060590627025008,7,0,0,0,0
060590627025011,1,0,0,0,0
060590627025014,64,0,0,0,64
060590627025017,14,0,0,0,10
060590627025018,5,0,0,0,0
060590627025022,11,0,0,0,0
060590627025024,91,0,0,0,0
060590628001002,5,0,0,2,2
060590628001003,2,0,2,0,0
060590628001007,3,0,0,0,0
060590628001009,2,0,0,0,0
060590628001011,3,0,0,0,0
060590628001013,2,0,2,0,0
060590628001017,1,0,0,0,0
060590628001027,2,0,0,0,0
060590628001028,1,0,0,0,0
060590628001034,1,0,0,0,0
060590628002001,75,0,25,0,1
060590628002005,13,0,0,0,13
060590628002010,113,0,0,109,0
060590628002015,7,0,0,0,0
060590628002018,1,0,1,0,0
060590628002020,5,0,1,0,0
060590628002021,1,0,1,0,0
060590628002022,4,0,0,0,0
060590628002025,7,0,0,0,0
060590628002026,39,0,21,7,0
060590628002027,4,0,0,0,0
060590628002029,48,48,0,0,0
060590628002031,1,0,0,0,0
060590628002032,1,0,0,0,0
060590628002034,24,0,0,0,0
060590628003001,5,0,0,0,0
060590628003002,3,0,0,0,0
060590628003006,2,0,0,0,0
060590628003007,8,0,0,0,0
060590628003008,2,0,0,0,0
060590628003010,1,0,0,0,0
060590628003012,9,0,9,0,0
060590628003013,3,0,0,0,0
060590628003014,168,0,0,21,53
060590628003015,5,0,0,0,5
060590628003016,41,0,0,0,13
060590628003017,91,0,12,0,0
060590628003019,64,0,0,0,39
060590628003020,69,0,0,0,0
060590628003021,88,0,0,0,53
060590628003022,30,0,0,0,30
060590628003025,15,0,0,0,3
060590628003028,1,0,0,0,0
060590628003032,7,0,0,0,0
060590628003036,1,0,0,0,0
060590628003037,50,0,0,0,48
060590628003038,22,0,0,1,18
060590628003041,1,0,0,0,0
060590628003042,4,0,0,0,0
060590628004001,88,0,0,86,0
060590628004003,6,0,0,0,0
060590628004009,5,0,0,0,0
060590628004010,205,0,0,0,202
060590628004011,45,1,0,0,5
060590628004024,1,0,0,0,0
060590629001004,5,0,0,0,0
060590629001005,1,0,0,0,0
060590629001006,4,0,0,0,0
060590629001007,2,0,0,0,0
060590629001009,1,0,0,0,0
060590629001021,8,0,0,0,0
060590629001024,1,0,0,0,0
060590629001025,1,0,0,0,0
060590629001026,1,0,0,0,0
060590629001030,9,0,0,4,0
060590629001031,3,0,0,0,0
060590629001033,4,0,0,4,0
060590629002003,2,0,0,0,0
060590629002004,23,0,22,0,0
060590629002006,2,0,2,0,0
060590629002009,1,0,0,0,0
060590629002013,1,0,0,0,0
060590629002020,12,0,3,0,0
060590629002021,2,0,0,0,0
060590629002033,1,0,0,0,0
060590629002034,12,0,0,0,12
060590629002038,1,0,0,0,0
060590630041000,12,0,1,0,0
060590630041001,1,0,0,0,0
060590630041002,26,0,3,0,0
060590630041003,290,264,4,4,0
060590630041004,6,3,2,0,0
060590630041006,75,50,0,0,0
060590630041011,68,0,0,0,0
060590630041012,1,0,0,0,0
060590630041017,1,0,0,0,0
060590630042000,41,2,6,0,0
060590630042001,6,0,2,0,0
060590630042002,4,0,2,0,0
060590630042003,5,0,2,0,0
060590630043000,20,0,10,10,0
060590630043002,2,0,2,0,0
060590630043013,47,0,2,0,0
060590630043014,629,0,1,0,493
060590630043015,1,0,0,0,0
060590630044004,74,50,20,0,0
060590630044005,2,0,0,0,0
060590630044006,406,5,76,52,39
060590630044010,1,0,0,1,0
060590630044011,18,0,7,0,0
060590630044012,3,0,0,0,0
060590630051000,114,0,0,0,93
060590630051001,69,0,0,0,47
060590630051003,10,0,0,0,0
060590630051004,20,0,0,0,0
060590630051005,81,0,0,2,37
060590630051008,4,0,0,0,0
060590630052002,91,0,0,0,0
060590630052003,262,0,18,1,107
060590630052004,22,0,0,0,0
060590630052005,1,0,0,0,0
060590630052006,9,0,6,0,0
060590630061000,3,0,0,0,0
060590630061003,1,0,0,0,0
060590630061006,3,0,0,0,0
060590630061009,61,0,0,0,0
060590630061010,25,5,1,0,0
060590630061011,3,0,0,0,1
060590630061016,3,0,0,0,0
060590630062004,3,0,0,0,0
060590630062007,1,0,0,0,0
060590630062008,7,0,0,0,0
060590630062010,35,0,0,0,21
060590630062011,44,0,0,0,44
060590630062013,1,0,0,0,0
060590630062014,1,0,0,0,0
060590630062016,1,0,0,0,0
060590630062017,3,0,0,0,0
060590630062023,2,0,0,0,0
060590630062024,1,0,0,0,0
060590630062025,12,0,0,0,0
060590630062026,13,0,7,0,0
060590630062027,4,0,0,0,0
060590630062028,26,0,0,5,0
060590630062029,58,0,0,0,21
060590630062030,95,0,8,0,80
060590630062034,3,0,0,0,0
060590630071001,26,0,10,2,0
060590630071009,2,0,0,0,0
060590630071011,317,0,0,282,0
060590630071015,8,0,0,0,0
060590630072000,171,0,0,4,130
060590630072001,15,0,0,0,0
060590630072002,7,0,0,0,0
060590630072004,12,0,1,0,0
060590630072005,1,0,1,0,0
060590630072006,5,0,0,0,0
060590630072007,12,0,0,0,0
060590630072010,1,0,0,0,0
060590630072012,24,0,24,0,0
060590630072014,10,0,0,0,0
060590630072015,2,0,0,0,0
060590630073001,975,4,34,0,110
060590630073005,7,0,5,0,0
060590630073010,442,1,19,1,0
060590630073012,5,0,2,0,0
060590630073013,14,0,1,0,0
060590630073014,5,0,0,0,0
060590630073018,10,0,1,0,0
060590630073019,4,0,2,1,0
060590630073020,2,0,0,0,0
060590630073021,3,0,0,0,0
060590630073022,4,0,0,0,0
060590630073024,184,40,0,0,0
060590630073025,2,0,0,0,0
060590630073028,144,3,2,54,55
060590630074000,61,0,0,0,0
060590630074001,8,0,7,0,0
060590630074003,2,0,0,0,0
060590630074004,4,0,0,0,0
060590630074005,1,0,0,0,0
060590630074006,4,0,0,0,0
060590630074008,2,0,0,0,0
060590630074011,4,0,2,0,0
060590630081000,219,0,1,13,2
060590630081001,109,0,1,9,0
060590630081002,1029,0,0,0,3
060590630081003,283,0,2,0,0
060590630082001,87,0,50,36,0
060590630082002,1561,0,0,0,54
060590630082003,3847,0,64,123,1408
060590630082004,1216,1,99,2,15
060590630082005,2556,0,0,0,745
060590630082006,3363,0,0,26,692
060590630082007,22,0,0,21,1
060590630082009,1537,3,604,0,14
060590630082011,1108,0,0,97,257
060590630082014,1241,9,575,12,129
060590630082015,603,116,144,17,62
060590630082016,138,0,2,0,0
060590630082018,12,0,0,0,0
060590630082020,124,11,0,0,0
060590630082021,1361,17,252,23,153
060590630091000,464,0,1,0,42
060590630091002,8,0,0,0,0
060590630091003,26,0,0,0,5
060590630091005,1,0,0,0,0
060590630091008,720,0,9,0,114
060590630091009,1,0,0,0,0
060590630091010,11,0,0,0,0
060590630091012,9,0,0,0,0
060590630091013,55,0,0,0,0
060590630091014,204,0,0,96,0
060590630092000,4,4,0,0,0
060590630092003,8,0,0,0,0
060590630092004,7,0,2,0,0
060590630092005,2,0,0,0,0
060590630092008,27,0,4,0,0
060590630092010,1,0,0,0,0
060590630092012,2,0,0,0,0
060590630092014,3,0,3,0,0
060590630101000,87,70,0,0,0
060590630101001,3,0,0,0,0
060590630101005,1,0,1,0,0
060590630101006,377,1,28,0,88
060590630102000,868,6,268,0,245
060590630102001,45,0,3,2,1
060590630103001,88,0,1,33,0
060590630103002,35,0,34,0,0
060590630103004,2,0,0,0,0
060590630103005,11,0,0,0,0
060590630103006,4,0,3,0,0
060590630103008,3,0,0,0,0
060590630103010,2,0,0,0,0
060590630103011,12,0,12,0,0
060590630103013,4,0,1,0,0
060590630103014,3,0,0,0,0
060590630103015,5,0,1,0,0
060590630103017,2,2,0,0,0
060590630103018,2,0,0,0,0
060590630103020,1,0,0,0,0
060590630103021,2,0,0,0,0
060590630103023,4,0,4,0,0
060590630103024,7,0,7,0,0
060590630103027,1,0,0,0,0
060590630103030,3,0,0,0,0
060590630104001,2,0,2,0,0
060590630104002,3,0,0,0,0
060590630104003,2,0,0,0,0
060590630104004,3,0,0,0,0
060590630104005,4,0,0,0,0
060590630104007,1,0,0,0,0
060590630104008,2,0,0,0,0
060590630104009,1,0,0,0,0
060590630104010,2,0,2,0,0
060590630104011,3,0,3,0,0
060590630104013,2,0,0,0,0
060590630104014,5,0,2,0,0
060590630104017,4,0,0,0,0
060590631011000,36,2,2,0,0
060590631011001,374,0,29,0,81
060590631011002,6,0,1,0,0
060590631011003,404,0,0,2,144
060590631011004,20,0,0,0,18
060590631011006,18,0,0,0,6
060590631011008,108,0,1,93,7
060590631011010,8,0,0,0,0
060590631011011,1,0,0,0,0
060590631011012,514,0,420,0,0
060590631011013,13,0,1,0,0
060590631011018,41,0,0,0,19
060590631011019,126,0,16,0,0
060590631011020,722,6,435,4,0
060590631012000,269,6,7,0,48
060590631012001,201,0,85,0,47
060590631012002,216,0,46,0,0
060590631012003,8,0,0,0,0
060590631012005,17,0,1,0,0
060590631012006,202,0,7,1,0
060590631012007,1251,0,213,0,93
060590631012008,139,0,47,17,6
060590631012011,516,238,16,0,10
060590631021001,194,0,12,0,75
060590631021003,4,0,4,0,0
060590631021004,11,0,1,0,0
060590631021005,63,0,47,0,0
060590631021008,121,3,39,0,0
060590631022001,177,0,122,0,36
060590631022002,18,0,1,0,0
060590631022003,30,0,28,0,0
060590631022004,20,0,0,0,0
060590631022005,3,0,1,0,0
060590631022006,5,0,0,0,0
060590631023001,65,0,4,0,4
060590631023002,4,0,1,0,0
060590631023003,4,0,0,0,0
060590631023004,5,0,1,0,0
060590631023005,35,21,1,0,0
060590631024000,3,1,0,0,0
060590631024002,67,20,0,0,0
060590631024003,26,0,0,0,22
060590631024004,6,0,0,0,3
060590631024005,30,0,30,0,0
060590631024006,10,0,2,0,0
060590631024009,1,0,1,0,0
060590631024010,2,0,2,0,0
060590631024011,3,0,0,0,0
060590631024020,1,0,0,0,0
060590631031000,8,5,2,0,0
060590631031001,1,0,0,0,0
060590631031002,11,0,0,0,0
060590631031003,26,0,3,0,1
060590631031004,2,0,0,0,0
060590631031005,86,67,14,0,0
060590631031006,1,0,0,0,0
060590631031007,6,0,6,0,0
060590631031008,32,0,0,0,0
060590631032000,103,67,26,4,0
060590631032001,1,0,0,0,0
060590631032004,13,0,0,0,0
060590631032006,3,0,1,0,0
060590631032007,9,0,0,0,0
060590632011000,4,0,0,0,4
060590632011001,37,0,0,0,19
060590632011002,12,0,0,0,0
060590632011004,15,0,0,0,14
060590632011005,1,0,0,0,0
060590632011007,19,11,8,0,0
060590632011008,58,33,25,0,0
060590632011010,2,0,0,0,0
060590632012001,47,0,1,0,24
060590632012002,47,0,3,0,19
060590632012003,1,0,0,0,0
060590632012004,18,0,12,0,0
060590632012006,2,0,0,0,0
060590632012007,23,0,7,0,0
060590632012008,4,0,0,0,0
060590632012009,3,0,1,0,0
060590632012010,12,0,0,0,0
060590632012011,13,0,0,0,0
060590632012012,1,0,0,0,0
060590632013001,89,0,2,6,19
060590632013003,2,0,0,0,0
060590632013005,2,0,0,0,0
060590632013006,1,0,0,0,0
060590632013007,9,0,2,0,0
060590632013008,18,0,2,0,0
060590632013009,5,0,0,0,0
060590632021001,49,0,6,10,25
060590632021003,95,0,1,0,0
060590632022001,42,0,0,0,0
060590632022003,6,0,1,0,0
060590632022004,48,24,1,0,0
060590632022006,3,0,0,0,0
060590632022007,3,0,0,0,0
060590632022009,8,0,3,0,0
060590632022011,32,0,31,0,0
060590632022012,3,2,1,0,0
060590632022013,6,5,0,0,0
060590632023005,3,0,0,0,0
060590632023006,10,0,1,0,0
060590632023009,10,0,8,0,0
060590632023015,55,0,0,51,0
060590632024000,15,0,10,0,0
060590632024001,16,0,13,0,0
060590632024002,2,0,0,0,0
060590632024005,2,0,0,0,0
060590632024006,4,0,0,0,0
060590633011000,14,0,9,0,0
060590633011001,8,0,0,0,0
060590633011002,2,0,0,0,0
060590633011003,5,0,1,2,0
060590633011004,19,0,5,0,7
060590633011005,34,0,1,0,0
060590633011006,25,0,25,0,0
060590633011007,5,0,0,0,0
060590633011008,340,0,15,0,53
060590633011009,55,0,0,11,11
060590633011010,19,0,0,3,3
060590633011011,12,0,2,0,0
060590633011012,20,0,0,0,0
060590633011013,156,5,6,0,53
060590633012000,3,0,1,0,0
060590633012001,11,0,0,0,0
060590633012002,2,0,2,0,0
060590633012003,18,0,0,0,0
060590633012005,6,0,2,0,0
060590633012006,3,0,2,0,0
060590633012007,2,0,0,0,0
060590633012008,20,0,20,0,0
060590633012009,68,0,6,54,0
060590633012010,2,0,0,1,0
060590633012011,364,0,0,0,223
060590633012012,115,0,25,16,8
060590633013000,68,26,0,0,7
060590633013001,72,25,2,0,23
060590633013002,67,0,13,0,40
060590633013003,45,0,9,0,31
060590633013004,147,0,5,0,33
060590633013005,610,0,6,8,220
060590633013006,8,2,0,0,0
060590633013007,4,0,2,0,0
060590633013008,2,0,0,0,0
060590633021000,10,0,0,0,0
060590633021002,3,0,0,0,0
060590633021005,11,0,0,1,0
060590633021006,2,0,0,0,0
060590633021007,4,0,0,0,0
060590633021008,2,1,1,0,0
060590633021009,6,0,1,0,0
060590633021010,8,0,2,0,0
060590633022000,9,0,0,0,0
060590633022001,148,0,0,0,0
060590633022002,8,0,0,0,0
060590633022003,137,0,0,0,9
060590633022004,2,0,0,0,0
060590633022005,12,12,0,0,0
060590633022006,354,25,1,0,244
060590633023000,45,0,0,0,8
060590633023001,42,0,0,0,10
060590633023002,19,0,17,0,0
060590633023007,2,0,0,0,0
060590633023008,4,0,1,0,0
060590633023009,1,0,0,0,0
060590633023010,2,0,0,0,0
060590633023011,82,67,4,1,0
060590633023014,6,0,1,0,0
060590633023015,7,0,0,0,0
060590633024000,589,0,2,0,211
060590633024001,567,60,90,13,59
060590633024002,1,0,1,0,0
060590633024003,3,0,1,0,0
060590633024004,53,0,0,0,23
060590633024006,3,0,0,0,0
060590633024007,14,0,14,0,0
060590633024008,30,0,6,0,0
060590634001000,26,0,12,0,0
060590634001002,25,0,0,14,0
060590634001004,2,1,1,0,0
060590634001007,2,0,0,0,0
060590634001008,1,0,0,0,0
060590634002000,9,0,0,0,0
060590634002001,2,0,0,0,0
060590634002002,2,0,0,0,0
060590634002003,3,0,0,0,0
060590634002004,2,0,0,0,0
060590634002005,2,0,1,0,0
060590634002007,3,0,0,0,0
060590634002008,1,0,0,0,0
060590634002010,19,0,0,0,0
060590634002011,15,0,15,0,0
060590634002015,3,0,0,0,3
060590634002018,3,0,3,0,0
060590634003000,302,207,60,21,0
060590634003001,1,0,1,0,0
060590634003002,1,0,0,0,0
060590634003004,3,0,0,0,0
060590634003005,7,0,6,0,0
060590634003006,1,0,0,0,0
060590634003007,72,72,0,0,0
060590634003008,15,0,0,0,0
060590634003010,3,0,1,0,0
060590634004001,407,0,155,0,86
060590634004002,147,0,7,0,0
060590634004005,53,3,6,1,15
060590634004006,43,0,14,0,0
060590634004007,21,0,0,0,0
060590634004010,4,0,0,0,0
060590634004011,1,0,1,0,0
060590634004012,111,0,66,0,10
060590634004014,2,0,0,0,0
060590634004015,1,0,0,0,0
060590634004016,343,0,24,0,147
060590634004018,2,0,0,0,0
060590634005000,460,0,14,2,197
060590634005001,4,0,0,0,0
060590634005002,2,0,0,0,0
060590634005004,125,0,0,0,0
060590634005006,93,18,1,13,18
060590634005007,35,0,6,0,0
060590634005008,1,0,1,0,0
060590634005009,5,0,2,0,1
060590634005010,1849,6,136,15,360
060590634005011,6,0,0,0,0
060590634005012,4,0,2,0,0
060590634005013,1,0,0,0,0
060590634005014,1,0,0,0,0
060590634005015,1,0,0,0,0
060590634005017,1,0,0,0,0
060590635001000,44,0,0,0,14
060590635001001,451,0,1,0,179
060590635001002,250,0,8,22,105
060590635001003,13,0,0,0,0
060590635001004,382,0,17,4,137
060590635001005,712,0,77,45,413
060590635001007,26,0,0,0,0
060590635001008,2,0,0,0,0
060590635001009,36,0,2,0,0
060590635001010,69,0,0,0,26
060590635001011,13,0,0,0,0
060590635001015,38,0,0,0,0
060590635001018,116,0,0,0,88
060590635001020,79,0,7,0,32
060590635001021,71,0,0,0,59
060590635001024,16,0,0,0,9
060590635001025,4,0,0,0,0
060590635001026,28,0,4,0,0
060590635001028,239,0,0,0,235
060590635001029,68,0,0,0,7
060590635001030,31,0,0,0,31
060590635001031,134,0,0,0,89
060590635001034,214,0,0,0,0
060590635001035,28,0,0,0,0
060590635001036,51,0,0,4,5
060590635001037,44,0,0,0,2
060590635001038,18,0,0,0,0
060590635001039,100,0,0,0,26
060590635001040,195,0,125,0,46
060590635001041,7,0,0,0,6
060590635001042,1,0,0,0,0
060590635002002,178,0,0,0,121
060590635002004,1,0,0,0,0
060590635002005,49,0,3,0,0
060590635002006,1,0,0,0,0
060590635002008,7,0,0,0,0
060590635002009,2,0,0,0,0
060590635002010,2,0,0,0,0
060590635002013,1,0,1,0,0
060590635002014,1,0,0,0,0
060590635002015,17,0,0,0,7
060590635002016,41,0,0,15,17
060590635002017,2,0,0,0,0
060590635002018,3,0,0,0,0
060590635003002,5,0,0,0,0
060590635003004,4,0,0,0,0
060590635003005,1,0,1,0,0
060590635003008,5,0,0,0,0
060590635003014,2,0,0,0,0
060590635003017,2,0,0,0,0
060590635003023,1,0,0,0,0
060590635003024,1,0,0,0,0
060590635003025,3,0,0,0,0
060590635003027,2,0,0,0,0
060590635003028,1,0,1,0,0
060590635004000,315,0,3,0,133
060590635004005,1,0,0,0,0
060590635004011,18,0,18,0,0
060590635004026,18,0,0,0,0
060590635004027,108,0,0,0,108
060590635005003,14,0,0,0,0
060590635005007,1,0,0,0,0
060590635005008,2,0,0,0,0
060590635005009,2,0,0,0,0
060590635005013,2,0,2,0,0
060590635006002,2,0,0,2,0
060590635006004,12,0,0,0,0
060590635006007,4,0,0,0,0
060590635006008,1,0,0,0,0
060590635006017,1,0,0,0,0
060590635006022,2,0,2,0,0
060590635006023,1,0,1,0,0
060590635006031,4,0,0,0,0
060590635006032,65,0,0,0,0
060590635006037,2,0,0,0,0
060590635006042,10,0,0,0,0
060590635006046,3,0,0,0,0
060590635006049,2,0,0,0,0
060590635006053,4,0,0,0,0
060590635006058,26,0,0,0,0
060590635006062,2,0,0,0,0
060590636011000,277,156,20,1,0
060590636011001,2,0,0,0,0
060590636011002,1,0,0,0,0
060590636011004,2,0,0,0,0
060590636011005,69,25,1,1,0
060590636012000,221,0,2,0,84
060590636012001,335,0,0,0,0
060590636012002,21,0,0,0,10
060590636012003,15,0,0,5,0
060590636012004,2,0,0,0,0
060590636012005,12,0,0,0,0
060590636012006,12,0,0,0,0
060590636012007,1,0,0,0,0
060590636012008,2,0,1,0,0
060590636012009,27,0,0,0,0
060590636012010,4,0,0,0,0
060590636012011,1,0,0,0,0
060590636013000,28,26,0,2,0
060590636013001,9,0,1,0,0
060590636031002,367,0,139,0,60
060590636031003,1,1,0,0,0
060590636031004,2,0,0,0,0
060590636032000,70,0,1,0,28
060590636032001,16,0,0,0,16
060590636032003,4,0,0,0,0
060590636032004,17,0,0,7,0
060590636032006,27,0,0,0,0
060590636032007,63,0,0,0,48
060590636032008,3,0,0,0,0
060590636032011,19,0,0,0,19
060590636032013,9,0,0,0,0
060590636032014,1,0,0,0,0
060590636032015,16,0,0,0,7
060590636032016,2,0,0,0,0
060590636033000,76,0,3,0,31
060590636033001,167,0,127,0,0
060590636033004,31,0,26,0,0
060590636033007,1,0,1,0,0
060590636033009,41,0,32,0,0
060590636033010,88,3,83,0,0
060590636033011,865,0,688,0,0
060590636033012,5514,0,5174,0,70
060590636033013,6,0,0,0,0
060590636033014,465,1,449,0,0
060590636034000,94,0,41,1,0
060590636034001,197,0,0,1,20
060590636034002,224,0,211,0,0
060590636034003,150,0,1,0,0
060590636034004,91,32,42,0,0
060590636034005,7,0,0,0,0
060590636041000,60,0,1,0,39
060590636041001,2,0,0,0,0
060590636041002,15,0,6,0,0
060590636041003,274,0,3,0,0
060590636041004,1010,0,0,0,10
060590636041005,212,0,148,0,0
060590636041006,479,0,0,0,0
060590636041007,65,0,0,0,0
060590636042000,101,71,6,0,0
060590636042001,6,0,0,0,0
060590636042002,216,0,0,0,3
060590636042003,9,0,0,0,0
060590636042004,147,0,28,0,0
060590636042005,442,0,2,0,33
060590636042006,223,0,2,3,0
060590636042007,19,0,0,0,0
060590636051000,114,1,16,0,48
060590636051001,55,0,6,0,22
060590636051002,26,0,1,0,0
060590636051003,11,0,11,0,0
060590636052000,238,0,52,0,165
060590636052001,24,0,24,0,0
060590636052002,6,0,0,0,0
060590636052003,173,0,157,0,0
060590636052006,389,0,2,0,16
060590636052007,2,0,2,0,0
060590636052008,20,0,0,0,1
060590636052009,75,0,0,0,55
060590636052010,265,0,2,0,31
060590636052011,63,0,0,0,42
060590636052012,65,0,16,0,0
060590636052013,218,0,180,0,0
060590636053001,13,0,2,0,0
060590636053003,76,0,0,0,6
060590636053004,822,96,4,11,96
060590636053005,115,0,0,0,0
060590637011000,158,41,52,0,0
060590637011004,2,0,0,0,0
060590637012000,1,0,1,0,0
060590637012002,20,0,6,0,0
060590637012003,78,0,22,5,2
060590637012007,29,0,26,0,0
060590637012008,16,0,0,0,0
060590637013000,169,56,10,0,32
060590637013001,2,0,2,0,0
060590637014000,5,0,0,0,0
060590637014001,167,0,64,0,0
060590637014002,2,0,0,0,0
060590637014003,2,0,2,0,0
060590637014004,70,70,0,0,0
060590637014005,14,0,1,0,0
060590637021000,777,0,576,8,16
060590637021001,1,0,0,0,0
060590637021002,126,0,14,0,0
060590637021003,178,3,85,0,0
060590637022000,476,32,58,0,69
060590637022001,99,0,0,86,0
060590637022002,18,0,18,0,0
060590637022003,97,0,0,0,41
060590637022004,58,0,0,0,14
060590637023000,60,0,8,0,19
060590637023001,90,0,17,0,3
060590637023002,107,0,0,0,0
060590637023003,383,0,106,0,39
060590637023007,405,0,0,87,313
060590637024000,45,42,2,0,0
060590637024002,49,0,0,0,0
060590637024003,5,0,0,0,0
060590637024005,103,0,3,0,63
060590637025000,35,0,4,0,16
060590637025001,10,0,8,0,0
060590637025002,91,0,0,0,13
060590637025003,171,5,17,3,79
060590638021000,936,109,18,0,13
060590638021002,5,0,1,0,0
060590638021003,13,0,9,0,0
060590638021004,1,0,1,0,0
060590638021007,1,0,0,0,0
060590638021008,1,0,1,0,0
060590638021009,20,0,1,0,0
060590638021010,42,0,11,1,0
060590638021012,15,0,2,0,0
060590638021014,16,0,0,0,0
060590638021016,29,0,0,0,0
060590638021018,11,0,0,0,6
060590638021019,261,12,98,0,125
060590638021020,67,0,0,41,0
060590638022005,2,0,0,0,0
060590638022006,1,0,0,0,0
060590638022007,42,42,0,0,0
060590638022008,3,0,0,0,0
060590638022009,3,0,0,0,0
060590638022010,1,0,0,0,0
060590638022011,50,48,0,0,0
060590638022013,1,0,1,0,0
060590638022015,3,0,0,0,0
060590638022016,1,0,0,0,0
060590638022017,1,0,0,0,0
060590638022019,92,0,40,0,0
060590638031000,10,0,0,0,1
060590638031003,5,0,0,0,0
060590638031004,3,0,0,0,0
060590638031007,3,0,0,0,0
060590638031008,2,0,0,0,0
060590638032000,288,243,16,0,0
060590638033001,3,0,0,0,0
060590638033002,6,0,1,0,0
060590638034000,1,0,0,0,0
060590638034001,2,0,0,0,0
060590638034002,2,0,0,0,0
060590638034003,8,0,1,0,0
060590638034004,2,0,0,0,0
060590638034006,9,0,1,0,0
060590638034007,11,0,0,0,0
060590638034008,70,65,1,0,0
060590638034009,1,0,0,0,0
060590638034011,3,0,3,0,0
060590638034012,1,0,0,0,0
060590638051000,100,0,0,0,92
060590638051001,19,0,0,0,17
060590638051002,27,0,17,0,0
060590638051004,6,0,2,0,0
060590638051005,1,0,1,0,0
060590638051006,4,0,0,0,0
060590638052000,16,0,2,0,0
060590638052002,8,0,0,0,0
060590638052003,1,0,0,0,0
060590638052004,7,0,0,0,0
060590638052006,19,0,0,0,0
060590638052007,3,0,0,0,0
060590638052008,2,0,0,0,0
